person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income
23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,1,4,11.164091131524941
25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,1,3,11.336200219573199
26,175000,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,0,4,12.07254696717504
25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,0,2,12.07254696717504
22,175000,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.1,0,2,12.07254696717504
23,175000,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,0,3,12.07254696717504
23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,0,4,9.61587214452889
23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,0,2,9.61587214452889
22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,1,2,11.385103457032141
25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,0,2,11.222586532857163
25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,0,4,11.385103457032141
25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,1,4,9.61587214452889
26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,0,3,11.385103457032141
25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,0,4,11.51293546492023
23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,0,4,9.61587214452889
24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,0,3,11.536651757164861
24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,1,4,11.429554725537322
23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,1,2,11.440365524765756
22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,1,2,12.07254696717504
23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,0,3,12.07254696717504
25,174708,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,0,3,12.07087701168129
25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,0,3,12.066816325306588
26,174000,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,0,4,12.066816325306588
25,162000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,1,3,11.995357787034976
26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,0,4,12.063748423317918
21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,1,3,9.61587214452889
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,1,4,11.472113887062386
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,0,2,9.623839785112668
24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,1,2,11.491793754834617
26,110000,RENT,3.0,PERSONAL,C,25000,10.99,0,0.23,1,2,11.608244735642321
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,0,3,9.629379600111465
25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,1,4,11.980432229642377
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,0,4,12.052344376474922
25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,0,4,12.043583127364588
24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,1,2,11.970381957078013
26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,0,3,12.04355959836804
24,83300,RENT,0.0,MEDICAL,D,25000,10.99,1,0.26,0,2,11.330215832884798
24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,1,2,11.608244735642321
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,0,3,9.639587108749145
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,0,2,11.807838828499989
25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,0,2,12.04355959836804
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,1,2,11.51871865201099
25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,1,4,11.635151947212842
24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,0,4,11.695255355062795
25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,0,2,11.695255355062795
23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,0,2,11.695255355062795
24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,1,2,11.427378469795439
21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,0,4,9.65509029374725
26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,0,3,11.58989576532275
26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,0,3,11.775266652248366
23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,1,2,11.775297421715827
23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,0,4,11.775297421715827
25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,0,4,12.04355959836804
26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,1,2,12.04355959836804
22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,0,3,12.037659911047468
26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,1,3,12.036179534643145
23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,0,3,12.035290255730406
24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,0,3,12.03343801856575
25,168000,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,0,2,12.031725210748633
24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,0,2,11.80036500801413
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,0,4,9.65509029374725
24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,1,3,11.80560254159177
25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,0,2,11.80560254159177
25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,0,2,9.65509029374725
25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,0,4,11.813037464800539
26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,0,4,11.817914405842503
25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,0,4,11.884495917930655
23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,0,3,11.918397239722838
23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,0,3,12.013706813470414
22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,1,2,11.938199736300925
24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,0,4,12.013706813470414
25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,0,4,12.013706813470414
21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,0,4,12.013706813470414
23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,0,2,9.680406499268875
23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,1,4,9.680406499268875
23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,0,3,9.680406499268875
23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,0,3,11.904974309480181
23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,0,4,9.680406499268875
24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,1,2,9.681655640646714
22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,0,3,9.686263943732909
25,175000,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,0,2,12.07254696717504
22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,0,3,9.692828247710418
24,185000,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,1,2,12.128116509451258
25,162000,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,0,2,11.995357787034976
26,161000,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,0,4,11.989165855127435
22,160000,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,0,4,11.982935344196433
25,225000,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,0,4,12.323860125621126
25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,0,4,9.70509758756311
23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,0,4,9.711176264112805
25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,0,3,10.809748150372926
23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,0,3,11.002116507732017
24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,0,4,11.340962076644454
22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,0,2,9.729193687429403
24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,0,4,11.429554725537322
23,160000,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,0,2,11.982935344196433
24,160000,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,0,4,11.982935344196433
25,160000,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,0,4,11.982935344196433
26,160000,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,1,4,11.982935344196433
25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,0,4,11.74245657234248
25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,0,4,10.896757843893464
23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,0,4,11.042937835596494
24,16800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3900,10.99,1,0.23,0,3,9.729193687429403
25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,0,4,11.133142723386813
26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,0,2,10.933928061100904
22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,1,2,11.211833885608513
24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,0,2,11.089102884825811
24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,0,3,11.406553326683621
26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,1,3,11.264476926102367
23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,1,2,11.51293546492023
23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,0,2,11.542493975902508
25,160000,MORTGAGE,2.0,EDUCATION,A,9000,10.99,0,0.06,0,3,11.982935344196433
25,160000,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,0,4,11.982935344196433
24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,0,3,11.982935344196433
23,160000,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,1,2,11.982935344196433
26,160000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,10.99,0,0.09,0,4,11.982935344196433
21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,1,4,11.982935344196433
25,160000,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,1,2,11.982935344196433
22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,1,2,9.729193687429403
25,111996,RENT,9.0,PERSONAL,D,24250,10.99,0,0.22,0,3,11.626227364204203
21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,0,4,9.729193687429403
25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,0,2,11.654433707761807
23,144000,RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,0,3,11.87757552297847
23,287000,RENT,3.0,EDUCATION,B,24250,12.53,0,0.08,0,3,12.567240979056246
22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,1,3,11.58989576532275
22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,1,3,10.668978650219241
23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,0,4,10.75800925801265
24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,1,2,10.778977123006351
26,48000,RENT,4.0,MEDICAL,A,24000,10.99,1,0.5,0,3,10.778977123006351
21,44964,RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,1,2,10.713639688348616
25,52000,RENT,4.0,PERSONAL,B,24000,10.74,1,0.46,0,2,10.859018228147887
22,17352,MORTGAGE,4.0,EDUCATION,C,2250,15.27,0,0.13,1,3,9.761520681090504
24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,0,2,10.757924157061597
22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,0,2,9.76428295481558
22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,0,4,10.799595985047786
26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,0,4,11.002116507732017
25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,0,4,11.002116507732017
22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,0,3,11.002116507732017
21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,0,2,11.002116507732017
26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,0,3,11.034970305936874
22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,0,2,11.041336579870135
26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,10.99,1,0.37,0,2,11.082157933374816
22,17760,MORTGAGE,6.0,EDUCATION,C,4975,10.99,1,0.28,1,3,9.784760321267326
23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,1,2,10.985309671896763
23,66000,RENT,6.0,VENTURE,A,24000,10.99,1,0.36,0,4,11.097425172408931
24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,0,4,11.002116507732017
25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,0,3,11.099589462481495
22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,1,4,11.038929878454953
24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,0,4,11.156264806643742
23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,0,2,11.211833885608513
22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,0,4,9.798182590890704
22,75000,RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,0,4,11.225256725762893
24,75000,RENT,9.0,MEDICAL,B,24000,10.37,1,0.32,0,3,11.225256725762893
24,75000,RENT,7.0,HOMEIMPROVEMENT,C,24000,10.99,1,0.32,0,3,11.225256725762893
26,69000,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,0,3,11.141876276228
23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,0,3,11.264476926102367
22,18000,OWN,4.0,VENTURE,B,2000,11.49,0,0.11,0,3,9.798182590890704
24,80000,RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,0,2,11.289794413577894
22,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,0,4,9.798182590890704
23,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,0,2,9.798182590890704
23,74700,RENT,6.0,PERSONAL,D,24000,12.92,1,0.32,0,2,11.221248757912162
26,88596,RENT,3.0,PERSONAL,B,24000,11.58,0,0.27,0,3,11.39185327597476
25,95000,RENT,4.0,EDUCATION,A,24000,8.9,0,0.25,0,2,11.461642696843066
22,83000,RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,0,3,11.326607934898927
25,95000,RENT,9.0,VENTURE,A,24000,6.54,0,0.25,0,4,11.461642696843066
21,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,1,4,9.798182590890704
21,18000,OWN,4.0,EDUCATION,B,5000,11.11,1,0.28,0,2,9.798182590890704
26,100000,RENT,5.0,PERSONAL,C,24000,12.73,0,0.24,0,4,11.51293546492023
24,110000,RENT,7.0,VENTURE,D,24000,15.62,0,0.22,0,4,11.608244735642321
24,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,0,4,9.798182590890704
22,98000,RENT,7.0,DEBTCONSOLIDATION,F,24000,10.99,1,0.24,1,2,11.49273296168228
26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,0,4,11.550924278061439
22,120000,RENT,4.0,EDUCATION,B,24000,9.91,0,0.2,0,4,11.695255355062795
24,120000,RENT,1.0,VENTURE,B,24000,12.69,0,0.2,0,4,11.695255355062795
26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,0,3,11.58989576532275
24,124080,RENT,4.0,PERSONAL,D,24000,16.49,0,0.19,1,4,11.728689857134514
23,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.14,0,2,9.798182590890704
24,130000,RENT,7.0,DEBTCONSOLIDATION,B,24000,11.49,0,0.18,0,3,11.775297421715827
25,135000,RENT,8.0,PERSONAL,B,24000,10.99,0,0.18,0,2,11.813037464800539
24,135000,RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,0,2,11.813037464800539
23,114750,RENT,2.0,MEDICAL,G,24000,20.03,1,0.18,1,3,11.650519842481769
23,150000,RENT,0.0,EDUCATION,A,24000,7.49,0,0.16,0,4,11.918397239722838
23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,1,2,11.835016210489899
24,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.72,0,3,9.798182590890704
21,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.35,0,4,9.798182590890704
26,155000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,0,4,11.951186847493476
26,148000,RENT,1.0,EDUCATION,F,24000,18.3,1,0.16,0,2,11.904974309480181
26,170000,RENT,3.0,DEBTCONSOLIDATION,C,24000,10.99,0,0.14,1,2,12.04355959836804
21,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0.14,0,3,9.798182590890704
24,43896,RENT,8.0,HOMEIMPROVEMENT,B,23975,10.99,1,0.55,0,2,10.689601259598334
23,120000,RENT,4.0,MEDICAL,C,23750,13.47,0,0.2,0,2,11.695255355062795
24,54996,RENT,2.0,PERSONAL,B,23600,11.89,1,0.43,0,3,10.915033917272405
24,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.56,0,2,9.798182590890704
25,102000,RENT,9.0,DEBTCONSOLIDATION,C,23600,13.49,0,0.23,0,4,11.532737896139919
23,75000,RENT,3.0,PERSONAL,E,23575,14.5,1,0.31,0,4,11.225256725762893
22,18000,OWN,2.0,MEDICAL,C,4000,10.99,1,0.22,0,2,9.798182590890704
22,18000,OWN,1.0,MEDICAL,D,5400,15.31,1,0.3,1,2,9.798182590890704
25,18000,MORTGAGE,1.0,MEDICAL,B,4000,10.99,1,0.22,0,3,9.798182590890704
21,18000,OWN,5.0,VENTURE,B,3375,10.99,1,0.19,0,2,9.798182590890704
22,66960,RENT,1.0,VENTURE,A,23400,7.49,1,0.35,0,2,11.11186563934097
22,43385,RENT,7.0,PERSONAL,C,23000,10.99,1,0.53,0,3,10.677892087403007
25,56544,RENT,3.0,EDUCATION,B,23000,10.99,1,0.41,0,2,10.942792060305427
23,60000,RENT,2.0,VENTURE,B,23000,12.18,1,0.38,0,4,11.002116507732017
24,18000,MORTGAGE,3.0,VENTURE,C,1200,11.34,0,0.07,1,4,9.798182590890704
25,63208,RENT,9.0,EDUCATION,B,23000,9.91,1,0.36,0,3,11.054201975059602
24,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,0,4,11.082157933374816
23,68000,RENT,7.0,EDUCATION,B,23000,9.62,1,0.34,0,2,11.127277689932466
22,18000,OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,0,3,9.798182590890704
25,80000,RENT,9.0,VENTURE,C,23000,10.99,0,0.29,0,2,11.289794413577894
24,88000,RENT,1.0,VENTURE,D,23000,14.54,1,0.26,0,2,11.385103457032141
22,58600,RENT,5.0,MEDICAL,B,22750,11.36,1,0.39,0,4,10.978507040265917
23,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,0,2,11.156264806643742
24,18287,OWN,3.0,HOMEIMPROVEMENT,B,3000,11.99,1,0.16,0,3,9.814000386034591
26,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,1,2,11.154062414585958
24,73000,RENT,0.0,VENTURE,E,22400,16.7,1,0.31,1,4,11.19822841866684
24,18500,MORTGAGE,8.0,PERSONAL,A,5000,9.32,1,0.27,0,3,9.825580063659602
23,35000,RENT,2.0,DEBTCONSOLIDATION,B,22250,12.69,1,0.64,0,3,10.463131911491967
25,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,0,2,10.668978650219241
25,52000,RENT,4.0,PERSONAL,B,22000,10.74,1,0.42,0,2,10.859018228147887
21,18701,MORTGAGE,0.0,PERSONAL,D,4200,14.11,1,0.22,1,4,9.836385748995392
22,57000,RENT,6.0,EDUCATION,B,22000,9.63,1,0.39,0,3,10.950824090522445
25,58000,RENT,0.0,MEDICAL,C,22000,14.65,1,0.38,0,2,10.968215530759236
23,60000,RENT,6.0,DEBTCONSOLIDATION,B,22000,10.25,1,0.37,0,4,11.002116507732017
24,60000,RENT,3.0,VENTURE,C,22000,14.26,1,0.37,1,2,11.002116507732017
25,18840,MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0.16,0,2,9.843790625278
26,56000,RENT,7.0,MEDICAL,E,22000,17.19,1,0.39,0,3,10.933124826700707
22,70000,RENT,3.0,EDUCATION,B,22000,11.36,1,0.31,0,4,11.156264806643742
22,66000,RENT,1.0,EDUCATION,F,22000,10.99,1,0.33,0,2,11.097425172408931
23,74064,RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0,0.3,0,3,11.212698365016152
24,76597,RENT,5.0,EDUCATION,B,22000,9.25,0,0.29,0,2,11.246326245727245
22,19000,OWN,6.0,MEDICAL,A,3625,8.49,1,0.19,0,3,9.852246888342531
26,77000,RENT,0.0,VENTURE,A,22000,6.54,0,0.29,0,3,11.251573687764477
21,19000,OWN,5.0,MEDICAL,A,6000,8.49,1,0.32,0,3,9.852246888342531
24,80000,RENT,0.0,MEDICAL,A,22000,10.99,0,0.28,0,4,11.289794413577894
26,82600,RENT,10.0,VENTURE,B,22000,12.69,0,0.27,0,2,11.321777065973317
24,19000,OWN,3.0,MEDICAL,C,7400,13.85,1,0.39,0,2,9.852246888342531
25,19000,OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,0,3,9.852246888342531
23,84000,RENT,3.0,DEBTCONSOLIDATION,B,22000,11.71,0,0.26,0,4,11.338583982516495
25,77650,RENT,8.0,PERSONAL,B,22000,11.48,1,0.28,0,3,11.259979706793972
25,82000,RENT,1.0,EDUCATION,E,22000,17.51,1,0.27,0,2,11.314486721293981
21,19012,MORTGAGE,0.0,DEBTCONSOLIDATION,D,3500,14.61,1,0.18,0,3,9.852878234709586
23,99996,RENT,3.0,DEBTCONSOLIDATION,A,22000,7.88,0,0.22,0,4,11.51289546452022
23,110000,RENT,0.0,PERSONAL,B,22000,10.99,0,0.2,0,3,11.608244735642321
22,19200,MORTGAGE,6.0,PERSONAL,B,4950,11.71,1,0.26,0,2,9.862717639992917
25,57000,RENT,4.0,PERSONAL,B,21700,11.99,1,0.38,0,2,10.950824090522445
24,54000,RENT,5.0,VENTURE,C,21600,13.49,1,0.4,0,2,10.896757843893464
23,56000,RENT,8.0,MEDICAL,G,21600,21.21,1,0.39,1,4,10.933124826700707
26,63000,RENT,2.0,DEBTCONSOLIDATION,C,21600,14.35,1,0.34,1,3,11.050905878263567
22,82000,RENT,3.0,PERSONAL,C,21600,13.61,0,0.26,1,3,11.314486721293981
22,78000,RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,0,3,11.264476926102367
22,19200,OWN,0.0,VENTURE,B,2400,10.59,0,0.13,0,3,9.862717639992917
24,112140,RENT,8.0,MEDICAL,A,21600,7.9,0,0.19,0,2,11.627512287062551
24,19200,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7000,5.99,1,0.36,0,4,9.862717639992917
25,19200,OWN,4.0,EDUCATION,B,3000,11.99,1,0.16,0,4,9.862717639992917
24,59000,RENT,5.0,MEDICAL,D,21500,16.89,1,0.36,0,3,10.985309671896763
24,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,1,0.31,0,3,11.156264806643742
24,116000,RENT,5.0,EDUCATION,D,21500,15.33,0,0.19,1,3,11.661354090741
25,60000,RENT,5.0,EDUCATION,A,21450,7.29,1,0.36,0,4,11.002116507732017
22,31000,RENT,5.0,DEBTCONSOLIDATION,B,21250,12.42,1,0.69,0,3,10.34177474101152
25,47052,RENT,5.0,VENTURE,B,21250,10.99,1,0.45,0,2,10.759029904936185
25,51060,RENT,9.0,VENTURE,A,21250,6.91,1,0.42,0,2,10.840776275405888
22,19200,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,14.17,1,0.26,1,2,9.862717639992917
22,53000,RENT,3.0,MEDICAL,B,21250,10.25,1,0.4,0,3,10.87806606028079
26,19200,OWN,0.0,EDUCATION,B,9250,10.99,1,0.48,0,2,9.862717639992917
24,56000,RENT,8.0,VENTURE,D,21250,15.95,1,0.38,1,3,10.933124826700707
24,65000,RENT,4.0,EDUCATION,D,21250,15.95,1,0.33,1,4,11.082157933374816
21,35000,RENT,3.0,VENTURE,B,21000,12.53,1,0.6,0,4,10.463131911491967
22,19200,MORTGAGE,6.0,HOMEIMPROVEMENT,D,1400,14.91,1,0.07,1,4,9.862717639992917
23,19200,MORTGAGE,7.0,MEDICAL,A,3000,10.99,1,0.16,0,4,9.862717639992917
26,40000,RENT,3.0,MEDICAL,A,21000,6.54,1,0.53,0,4,10.596659732783579
25,19200,OWN,2.0,VENTURE,B,1000,10.99,0,0.05,0,3,9.862717639992917
26,42000,RENT,0.0,MEDICAL,F,21000,17.26,1,0.5,1,4,10.645448706505872
23,63000,RENT,2.0,MEDICAL,B,21000,11.36,1,0.33,0,2,11.050905878263567
26,19200,MORTGAGE,5.0,VENTURE,A,4000,7.51,1,0.21,0,4,9.862717639992917
22,59000,RENT,2.0,PERSONAL,B,21000,10.71,1,0.36,0,3,10.985309671896763
22,70500,RENT,3.0,PERSONAL,C,21000,13.98,0,0.3,1,4,11.163382173096926
26,65219,RENT,11.0,DEBTCONSOLIDATION,D,21000,14.09,1,0.32,0,3,11.085521449343311
22,75000,RENT,2.0,EDUCATION,B,21000,10.0,0,0.28,0,3,11.225256725762893
22,19200,MORTGAGE,3.0,MEDICAL,D,5000,15.33,1,0.26,0,3,9.862717639992917
25,62047,RENT,9.0,MEDICAL,E,21000,16.32,1,0.29,1,4,11.035663558042378
24,79000,RENT,8.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.27,0,2,11.277215789596893
